;cvm;codigo;ano;1;1.01.01;1.01.02;1.02.01.01;1.02.01.02;1.02.01.03;2.01.04;2.01.02;2.02.01;3.05;open;close;QtdAcoes;Volume;EBIT;ROIC;EV;DVIDALIQUIDA
1213;18775;IVPR4B;2010;3868951;14451.0;79132.0;23191.0;;4052.0;377108.0;57699.0;1531760.0;177933.0;;;273299352;19.579.401;177933.0;0.04686392571009121;;
1214;18775;IVPR3B;2011;4939132;266314.0;277320.0;34609.0;;4365.0;615351.0;39069.0;2035423.0;179857.0;;;297688;22.303.864;179857.0;0.03881457541183176;;
1215;18775;IVPR4B;2011;4939132;266314.0;277320.0;34609.0;;4365.0;615351.0;39069.0;2035423.0;179857.0;;;297688;22.303.864;179857.0;0.03881457541183176;;
1216;18775;IVPR3B;2012;20431996;1029515.0;444906.0;252691.0;;5445.0;144795.0;206603.0;3601895.0;220939.0;;;429171;31.092.222;220939.0;0.011509710574322258;;
1217;18775;IVPR4B;2012;20431996;1029515.0;444906.0;252691.0;;5445.0;144795.0;206603.0;3601895.0;220939.0;;;429171;31.092.222;220939.0;0.011509710574322258;;
1218;18775;IVPR3B;2013;23679390;1410591.0;529967.0;;27894.0;6196.0;463153.0;269609.0;5684483.0;522797.0;;;429171;188.976.682;522797.0;0.02376437496107811;;
1219;18775;IVPR4B;2013;23679390;1410591.0;529967.0;;27894.0;6196.0;463153.0;269609.0;5684483.0;522797.0;;;429171;188.976.682;522797.0;0.02376437496107811;;
1220;18775;IVPR3B;2014;26399953;341489.0;921013.0;;148589.0;22335.0;949832.0;323217.0;8040468.0;622545.0;;;429171372;199.084.666;622545.0;0.024190364289101245;;
1221;18775;IVPR4B;2014;26399953;341489.0;921013.0;;148589.0;22335.0;949832.0;323217.0;8040468.0;622545.0;;;429171372;199.084.666;622545.0;0.024190364289101245;;
1222;18775;IVPR3B;2015;29253907;212804.0;436408.0;;173048.0;52889.0;3033911.0;478049.0;8652184.0;612052.0;;;429171372;209.151.727;612052.0;0.02142810079062274;;
1223;18775;IVPR4B;2015;29253907;212804.0;436408.0;;173048.0;52889.0;3033911.0;478049.0;8652184.0;612052.0;;;429171372;209.151.727;612052.0;0.02142810079062274;;
1224;18775;IVPR3B;2016;25581884;196372.0;566198.0;;126741.0;144933.0;1569473.0;254776.0;6984874.0;3036225.0;;;429171372;227.953.561;3036225.0;0.12081719373439759;;
1225;18775;IVPR4B;2016;25581884;196372.0;566198.0;;126741.0;144933.0;1569473.0;254776.0;6984874.0;3036225.0;;;429171372;227.953.561;3036225.0;0.12081719373439759;;
1226;18775;IVPR3B;2017;25489174;835099.0;121110.0;;167178.0;204304.0;2794260.0;261042.0;6695728.0;853557.0;;;429171372;247.742.270;853557.0;0.034991835578626077;;
1227;18775;IVPR4B;2017;25489174;835099.0;121110.0;;167178.0;204304.0;2794260.0;261042.0;6695728.0;853557.0;;;429171372;247.742.270;853557.0;0.034991835578626077;;
1228;18775;IVPR3B;2018;25518144;1109210.0;96136.0;174648.0;;;2246938.0;242860.0;7049208.0;925533.0;;;429171372;23.994.839;925533.0;0.03829885648781842;;
1229;18775;IVPR4B;2018;25518144;1109210.0;96136.0;174648.0;;;2246938.0;242860.0;7049208.0;925533.0;;;429171372;23.994.839;925533.0;0.03829885648781842;;
1230;18821;CCRO3;2010;12767531;33626.0;1145046.0;1577.0;;2154.0;1845639.0;318885.0;4865842.0;1701252.0;40.1;46.9;441396800;19.579.401;1701252.0;0.13703175669471335;17700011680.0;
1231;18821;CCRO3;2011;12851366;30006.0;733329.0;634.0;;5491.0;1882470.0;335064.0;5065405.0;2277019.0;46.48;12.22;1765587200;22.303.864;2277019.0;0.182361446501028;82064493056.0;
1232;18821;CCRO3;2012;14305826;872491.0;9765.0;667.0;;19732.0;2519747.0;365314.0;5634667.0;2497436.0;12.24;19.45;1765587200;2.463.431;2497436.0;0.1911104979093621;21610787328.0;
1233;18821;CCRO3;2013;14033010;1265675.0;0.0;698.0;;23711.0;2329307.0;189941.0;5932301.0;2725018.0;19.45;17.77;1765587200;2.696.436;2725018.0;0.21665998536739806;34340671040.0;
1234;18821;CCRO3;2014;17223176;1588647.0;;736.0;;118111.0;3436273.0;275420.0;7014488.0;2863150.0;17.41;15.41;1765587200;3.250.663;2863150.0;0.18641380824890297;30738873152.0;
1235;18821;CCRO3;2015;21683494;2296420.0;;233.0;;371985.0;6097929.0;280296.0;8037178.0;2729437.0;14.72;12.55;1765587200;3.797.876;2729437.0;0.14285176705355554;25989443584.0;
1236;18821;CCRO3;2016;24555847;2821220.0;;0.0;;1246620.0;5391756.0;335185.0;10794751.0;4302444.0;12.15;15.96;1765587200;3.550.686;4302444.0;0.20105402748352036;21451884480.0;
1237;18821;CCRO3;2017;30612208;2835226.0;1999777.0;0.0;;1697774.0;3514837.0;627883.0;13390410.0;3897029.0;15.79;16.15;2020000000;4.336.241;3897029.0;0.1435417433189956;31895800000.0;
1238;18821;CCRO3;2018;30815998;1267097.0;1754487.0;2141.0;;;2988089.0;471331.0;14037653.0;2349330.0;16.56;11.2;2020000000;5.243.063;2349330.0;0.08079526590426916;33451199999.999996;
1239;18970;TIET11;2010;18215134;303510.0;2170442.0;;;216677.0;353563.0;1047755.0;4116767.0;2793360.0;;;650000008;19.579.401;2793360.0;0.16564170416646382;;
1240;18970;TIET3;2010;18215134;303510.0;2170442.0;;;216677.0;353563.0;1047755.0;4116767.0;2793360.0;;;650000008;19.579.401;2793360.0;0.16564170416646382;;
1241;18970;TIET4;2010;18215134;303510.0;2170442.0;;;216677.0;353563.0;1047755.0;4116767.0;2793360.0;;;650000008;19.579.401;2793360.0;0.16564170416646382;;
1242;18970;TIET11;2011;17203706;207907.0;2037870.0;;;127901.0;365883.0;1022692.0;3054287.0;2758869.0;;;6500;22.303.864;2758869.0;0.17271962179931558;;
1243;18970;TIET3;2011;17203706;207907.0;2037870.0;;;127901.0;365883.0;1022692.0;3054287.0;2758869.0;;;6500;22.303.864;2758869.0;0.17271962179931558;;
1244;18970;TIET4;2011;17203706;207907.0;2037870.0;;;127901.0;365883.0;1022692.0;3054287.0;2758869.0;;;6500;22.303.864;2758869.0;0.17271962179931558;;
1245;18970;TIET11;2012;16440554;210952.0;1232390.0;;;112861.0;401904.0;1430630.0;3316775.0;1408524.0;;;6500;31.092.222;1408524.0;0.0951771514940362;;
1246;18970;TIET3;2012;16440554;210952.0;1232390.0;;;112861.0;401904.0;1430630.0;3316775.0;1408524.0;;;6500;31.092.222;1408524.0;0.0951771514940362;;
1247;18970;TIET4;2012;16440554;210952.0;1232390.0;;;112861.0;401904.0;1430630.0;3316775.0;1408524.0;;;6500;31.092.222;1408524.0;0.0951771514940362;;
1248;18970;TIET11;2013;16573460;271996.0;1368315.0;;;75682.0;441344.0;1039117.0;3424499.0;1624370.0;;;6500;188.976.682;1624370.0;0.10642989574277141;;
