;Unnamed: 0_x;1;1.01;1.01.01;1.01.01.01;1.01.01.02;1.01.01.03;1.01.01.04;1.01.01.05;1.01.02;1.01.02.01;1.01.02.01.01;1.01.02.01.02;1.01.02.01.03;1.01.02.01.04;1.01.02.01.05;1.01.02.01.06;1.01.02.01.07;1.01.02.01.08;1.01.02.01.09;1.01.02.02;1.01.02.02.01;1.01.02.02.02;1.01.02.03;1.01.02.03.01;1.01.03;1.01.03.01;1.01.03.01.01;1.01.03.01.02;1.01.03.01.03;1.01.03.01.04;1.01.03.01.05;1.01.03.01.06;1.01.03.01.07;1.01.03.01.08;1.01.03.01.09;1.01.03.02;1.01.03.02.01;1.01.03.02.02;1.01.03.02.03;1.01.03.02.04;1.01.03.02.05;1.01.03.02.06;1.01.03.02.07;1.01.03.02.08;1.01.03.02.09;1.01.03.02.10;1.01.03.02.15;1.01.03.02.20;1.01.03.03;1.01.03.04;1.01.04;1.01.04.01;1.01.04.02;1.01.04.03;1.01.04.04;1.01.04.05;1.01.04.06;1.01.04.07;1.01.04.08;1.01.04.09;1.01.04.10;1.01.04.11;1.01.04.19;1.01.04.20;1.01.05;1.01.06;1.01.06.01;1.01.06.01.01;1.01.06.01.02;1.01.06.01.03;1.01.06.01.04;1.01.06.01.05;1.01.06.01.06;1.01.07;1.01.07.01;1.01.07.02;1.01.07.03;1.01.07.20;1.01.08;1.01.08.01;1.01.08.01.01;1.01.08.01.02;1.01.08.01.03;1.01.08.01.04;1.01.08.01.05;1.01.08.01.06;1.01.08.01.07;1.01.08.01.08;1.01.08.01.20;1.01.08.02;1.01.08.02.01;1.01.08.02.02;1.01.08.03;1.01.08.03.01;1.01.08.03.02;1.01.08.03.03;1.01.08.03.04;1.01.08.03.05;1.01.08.03.06;1.01.08.03.07;1.01.08.03.08;1.01.08.03.09;1.01.08.03.10;1.01.08.03.11;1.01.08.03.16;1.01.08.03.17;1.01.08.03.18;1.01.08.03.19;1.01.08.03.20;1.01.08.04;1.01.09;1.01.09.01;1.01.09.01.01;1.01.09.01.02;1.01.09.01.03;1.01.09.02;1.01.09.03;1.01.09.03.01;1.01.09.03.02;1.01.09.03.03;1.01.09.03.04;1.01.09.03.05;1.01.09.03.06;1.02;1.02.01;1.02.01.01;1.02.01.01.01;1.02.01.01.02;1.02.01.01.03;1.02.01.01.04;1.02.01.01.05;1.02.01.01.06;1.02.01.01.07;1.02.01.01.08;1.02.01.01.09;1.02.01.01.10;1.02.01.02;1.02.01.02.01;1.02.01.02.02;1.02.01.02.03;1.02.01.02.04;1.02.01.03;1.02.01.03.01;1.02.01.03.02;1.02.01.03.03;1.02.01.04;1.02.01.04.01;1.02.01.04.02;1.02.01.04.03;1.02.01.04.04;1.02.01.04.05;1.02.01.04.06;1.02.01.05;1.02.01.05.01;1.02.01.05.02;1.02.01.06;1.02.01.06.01;1.02.01.06.02;1.02.01.06.03;1.02.01.06.04;1.02.01.07;1.02.01.07.01;1.02.01.07.02;1.02.01.07.03;1.02.01.07.04;1.02.01.08;1.02.01.08.01;1.02.01.08.03;1.02.01.08.04;1.02.01.09;1.02.01.09.01;1.02.01.09.02;1.02.01.09.03;1.02.01.09.04;1.02.01.09.05;1.02.01.09.06;1.02.01.09.07;1.02.01.09.08;1.02.01.09.09;1.02.01.09.10;1.02.01.09.11;1.02.01.09.12;1.02.01.09.13;1.02.01.09.14;1.02.01.09.15;1.02.01.09.16;1.02.01.09.17;1.02.01.09.20;1.02.01.10;1.02.01.10.01;1.02.01.10.02;1.02.01.10.03;1.02.01.10.04;1.02.01.10.05;1.02.01.10.06;1.02.01.10.07;1.02.01.10.08;1.02.01.10.09;1.02.01.10.10;1.02.01.10.11;1.02.01.10.12;1.02.01.10.13;1.02.01.10.14;1.02.01.10.15;1.02.01.10.16;1.02.01.10.17;1.02.01.10.18;1.02.01.10.19;1.02.01.10.20;1.02.01.11;1.02.01.11.01;1.02.01.11.02;1.02.01.11.03;1.02.02;1.02.02.01;1.02.02.01.01;1.02.02.01.02;1.02.02.01.04;1.02.02.01.05;1.02.02.01.06;1.02.02.01.07;1.02.02.02;1.02.02.02.01;1.02.02.02.02;1.02.02.02.03;1.02.02.02.04;1.02.02.02.05;1.02.02.02.06;1.02.02.02.15;1.02.03;1.02.03.01;1.02.03.01.01;1.02.03.01.02;1.02.03.01.03;1.02.03.01.04;1.02.03.01.05;1.02.03.01.06;1.02.03.01.07;1.02.03.01.08;1.02.03.01.09;1.02.03.01.10;1.02.03.01.11;1.02.03.01.12;1.02.03.01.13;1.02.03.01.14;1.02.03.01.19;1.02.03.01.20;1.02.03.02;1.02.03.02.01;1.02.03.03;1.02.03.03.01;1.02.03.03.02;1.02.03.03.03;1.02.03.03.04;1.02.03.04;1.02.03.05;1.02.03.06;1.02.03.07;1.02.03.08;1.02.04;1.02.04.01;1.02.04.01.01;1.02.04.01.02;1.02.04.01.03;1.02.04.01.04;1.02.04.01.05;1.02.04.01.06;1.02.04.01.07;1.02.04.01.08;1.02.04.01.09;1.02.04.01.10;1.02.04.01.11;1.02.04.01.12;1.02.04.01.19;1.02.04.01.20;1.02.04.02;1.02.04.02.01;1.02.04.02.02;1.02.04.02.03;1.02.04.02.04;1.02.04.02.05;1.02.04.02.06;1.02.04.02.07;1.02.04.02.08;1.02.04.02.09;1.02.04.02.10;1.03;1.03.01;1.03.02;1.03.03;1.03.04;1.03.05;1.03.06;1.04;1.04.01;1.04.02;1.04.03;1.04.04;1.04.05;1.05;1.05.01;1.05.02;1.05.03;1.05.03.01;1.05.03.02;1.05.03.03;1.05.03.04;1.05.03.05;1.05.04;1.06;1.06.01;1.06.01.01;1.06.02;1.06.02.01;1.07;1.07.01;1.07.02;1.07.03;1.07.04;1.07.05;1.07.06;1.08;1.08.01;1.08.01.01;1.08.01.02;1.08.02;ano;cvm;empresa_descr_x;Unnamed: 0_y;2;2.01;2.01.01;2.01.01.01;2.01.01.01.01;2.01.01.01.02;2.01.01.01.03;2.01.01.01.04;2.01.01.02;2.01.01.02.01;2.01.01.02.02;2.01.01.02.03;2.01.01.02.04;2.01.01.03;2.01.01.04;2.01.01.05;2.01.01.06;2.01.01.07;2.01.02;2.01.02.01;2.01.02.01.01;2.01.02.01.02;2.01.02.01.03;2.01.02.01.04;2.01.02.01.05;2.01.02.01.20;2.01.02.02;2.01.02.02.01;2.01.02.02.02;2.01.02.03;2.01.02.03.01;2.01.02.04;2.01.02.04.01;2.01.03;2.01.03.01;2.01.03.01.01;2.01.03.01.02;2.01.03.01.03;2.01.03.01.04;2.01.03.01.05;2.01.03.01.06;2.01.03.01.07;2.01.03.01.08;2.01.03.01.09;2.01.03.01.10;2.01.03.01.20;2.01.03.02;2.01.03.02.01;2.01.03.02.02;2.01.03.02.03;2.01.03.03;2.01.03.03.01;2.01.03.03.02;2.01.03.03.03;2.01.03.03.20;2.01.03.04;2.01.04;2.01.04.01;2.01.04.01.01;2.01.04.01.02;2.01.04.01.03;2.01.04.01.04;2.01.04.01.05;2.01.04.01.06;2.01.04.02;2.01.04.02.01;2.01.04.02.02;2.01.04.02.03;2.01.04.03;2.01.04.03.01;2.01.04.03.02;2.01.04.04;2.01.05;2.01.05.01;2.01.05.01.01;2.01.05.01.03;2.01.05.01.04;2.01.05.02;2.01.05.02.01;2.01.05.02.02;2.01.05.02.03;2.01.05.02.04;2.01.05.02.05;2.01.05.02.06;2.01.05.02.07;2.01.05.02.08;2.01.05.02.09;2.01.05.02.10;2.01.05.02.11;2.01.05.02.12;2.01.05.02.13;2.01.05.02.14;2.01.05.02.15;2.01.05.02.16;2.01.05.02.17;2.01.05.02.18;2.01.05.02.19;2.01.05.02.20;2.01.05.03;2.01.05.04;2.01.05.05;2.01.05.06;2.01.05.07;2.01.05.08;2.01.06;2.01.06.01;2.01.06.01.01;2.01.06.01.02;2.01.06.01.03;2.01.06.01.04;2.01.06.01.05;2.01.06.01.06;2.01.06.01.07;2.01.06.01.08;2.01.06.02;2.01.06.02.01;2.01.06.02.02;2.01.06.02.03;2.01.06.02.04;2.01.06.02.05;2.01.06.02.06;2.01.06.02.07;2.01.06.02.08;2.01.06.02.09;2.01.06.02.10;2.01.06.02.11;2.01.06.02.12;2.01.06.02.13;2.01.06.02.14;2.01.06.02.15;2.01.06.02.16;2.01.06.02.17;2.01.06.02.18;2.01.07;2.01.07.01;2.01.07.01.01;2.01.07.02;2.01.07.02.01;2.02;2.02.01;2.02.01.01;2.02.01.01.01;2.02.01.01.02;2.02.01.01.03;2.02.01.01.04;2.02.01.01.05;2.02.01.02;2.02.01.02.01;2.02.01.02.02;2.02.01.02.03;2.02.01.03;2.02.01.03.01;2.02.01.03.02;2.02.01.03.03;2.02.01.03.04;2.02.01.04;2.02.01.04.01;2.02.01.04.02;2.02.01.04.03;2.02.01.04.04;2.02.01.05;2.02.01.05.01;2.02.01.06;2.02.01.06.01;2.02.01.06.02;2.02.01.07;2.02.01.07.01;2.02.01.07.02;2.02.01.07.03;2.02.01.08;2.02.01.08.01;2.02.02;2.02.02.01;2.02.02.01.01;2.02.02.01.03;2.02.02.01.04;2.02.02.02;2.02.02.02.01;2.02.02.02.02;2.02.02.02.03;2.02.02.02.04;2.02.02.02.05;2.02.02.02.06;2.02.02.02.07;2.02.02.02.08;2.02.02.02.09;2.02.02.02.10;2.02.02.02.11;2.02.02.02.12;2.02.02.02.13;2.02.02.02.14;2.02.02.02.15;2.02.02.02.16;2.02.02.02.17;2.02.02.02.19;2.02.02.02.20;2.02.03;2.02.03.01;2.02.03.01.01;2.02.03.01.02;2.02.03.01.03;2.02.03.01.04;2.02.04;2.02.04.01;2.02.04.01.01;2.02.04.01.02;2.02.04.01.03;2.02.04.01.04;2.02.04.01.05;2.02.04.01.06;2.02.04.01.07;2.02.04.01.08;2.02.04.01.09;2.02.04.02;2.02.04.02.01;2.02.04.02.02;2.02.04.02.03;2.02.04.02.04;2.02.04.02.05;2.02.04.02.06;2.02.04.02.07;2.02.04.02.08;2.02.04.02.09;2.02.04.02.10;2.02.04.02.11;2.02.04.02.19;2.02.04.02.20;2.02.05;2.02.05.01;2.02.05.01.01;2.02.05.02;2.02.05.02.01;2.02.05.02.02;2.02.05.02.03;2.02.05.02.08;2.02.05.02.20;2.02.06;2.02.06.01;2.02.06.01.01;2.02.06.02;2.02.06.02.01;2.02.06.02.02;2.02.06.03;2.02.06.03.01;2.03;2.03.01;2.03.01.01;2.03.01.02;2.03.01.03;2.03.01.04;2.03.02;2.03.02.01;2.03.02.02;2.03.02.03;2.03.02.04;2.03.02.05;2.03.02.06;2.03.02.07;2.03.02.08;2.03.02.09;2.03.02.10;2.03.02.11;2.03.02.12;2.03.02.13;2.03.03;2.03.03.01;2.03.03.02;2.03.04;2.03.04.01;2.03.04.02;2.03.04.03;2.03.04.04;2.03.04.05;2.03.04.06;2.03.04.07;2.03.04.08;2.03.04.09;2.03.04.10;2.03.04.11;2.03.04.12;2.03.04.13;2.03.04.14;2.03.04.15;2.03.04.16;2.03.04.17;2.03.04.18;2.03.04.19;2.03.04.20;2.03.05;2.03.06;2.03.06.01;2.03.06.02;2.03.06.03;2.03.06.04;2.03.06.05;2.03.06.06;2.03.06.07;2.03.07;2.03.07.01;2.03.07.02;2.03.08;2.03.08.01;2.03.08.02;2.03.08.03;2.03.08.04;2.03.08.05;2.03.08.06;2.03.08.07;2.03.09;2.04;2.04.01;2.04.02;2.04.03;2.05;2.05.01;2.05.02;2.05.03;2.06;2.06.01;2.06.02;2.06.03;2.06.04;2.06.05;2.06.06;2.06.07;2.06.08;2.06.09;2.07;2.07.01;2.07.02;2.08;2.08.01;2.08.01.01;2.08.01.02;2.08.01.03;2.08.01.04;2.08.01.05;2.08.01.06;2.08.02;2.08.02.01;2.08.02.02;2.08.02.03;2.08.02.04;2.08.02.05;2.08.02.06;2.08.02.07;2.08.02.08;2.08.02.09;2.08.03;2.08.04;2.08.04.01;2.08.04.02;2.08.04.03;2.08.04.04;2.08.04.05;2.08.04.06;2.08.04.07;2.08.04.08;2.08.04.09;2.08.04.10;2.08.04.11;2.08.05;2.08.06;2.08.06.01;2.08.06.02;2.08.06.03;2.08.07;2.08.08;2.08.08.01;2.08.08.02;2.08.08.03;2.08.08.04;2.08.08.05;2.08.09;empresa_descr_y;Unnamed: 0_x;3.01;3.01.01;3.01.01.01;3.01.01.02;3.01.02;3.01.02.01;3.01.02.02;3.01.03;3.01.03.01;3.01.03.02;3.01.03.03;3.01.04;3.01.04.01;3.01.04.02;3.01.04.03;3.01.05;3.01.06;3.01.07;3.01.08;3.01.09;3.01.10;3.01.11;3.01.12;3.01.13;3.01.14;3.01.15;3.01.16;3.01.17;3.02;3.02.01;3.02.01.01;3.02.01.02;3.02.01.03;3.02.02;3.02.02.01;3.02.02.02;3.02.02.03;3.02.03;3.02.03.01;3.02.03.02;3.02.03.03;3.02.04;3.02.04.01;3.02.04.02;3.02.04.03;3.02.05;3.02.06;3.02.07;3.02.08;3.02.09;3.02.10;3.02.11;3.02.12;3.02.13;3.02.14;3.02.15;3.02.16;3.02.17;3.03;3.04;3.04.01;3.04.01.01;3.04.01.02;3.04.01.03;3.04.01.04;3.04.01.05;3.04.01.06;3.04.01.07;3.04.01.08;3.04.01.09;3.04.01.10;3.04.01.11;3.04.01.12;3.04.01.13;3.04.01.14;3.04.01.15;3.04.01.16;3.04.01.17;3.04.01.18;3.04.01.20;3.04.02;3.04.02.01;3.04.02.02;3.04.02.03;3.04.02.04;3.04.02.05;3.04.02.06;3.04.02.07;3.04.02.08;3.04.02.09;3.04.02.10;3.04.02.11;3.04.02.12;3.04.02.13;3.04.02.14;3.04.02.15;3.04.02.16;3.04.02.17;3.04.02.18;3.04.02.19;3.04.02.20;3.04.03;3.04.03.01;3.04.03.02;3.04.03.03;3.04.03.04;3.04.03.05;3.04.03.06;3.04.04;3.04.04.01;3.04.04.02;3.04.04.03;3.04.04.04;3.04.04.05;3.04.04.06;3.04.04.07;3.04.04.08;3.04.04.09;3.04.04.10;3.04.04.11;3.04.04.12;3.04.04.13;3.04.04.14;3.04.04.20;3.04.05;3.04.05.01;3.04.05.02;3.04.05.03;3.04.05.04;3.04.05.05;3.04.05.06;3.04.05.07;3.04.05.08;3.04.05.09;3.04.05.10;3.04.05.11;3.04.05.12;3.04.05.13;3.04.05.14;3.04.05.20;3.04.06;3.04.06.01;3.04.06.02;3.04.06.03;3.04.06.04;3.04.06.05;3.04.06.06;3.04.06.07;3.04.07;3.04.07.01;3.04.08;3.05;3.05.01;3.05.02;3.05.03;3.05.04;3.05.05;3.05.06;3.06;3.06.01;3.06.01.01;3.06.01.02;3.06.01.03;3.06.01.04;3.06.01.05;3.06.01.06;3.06.01.07;3.06.01.08;3.06.01.09;3.06.02;3.06.02.01;3.06.02.02;3.06.02.03;3.06.02.04;3.06.02.05;3.06.02.06;3.06.02.07;3.06.02.08;3.06.02.09;3.06.02.10;3.06.02.11;3.07;3.08;3.08.01;3.08.01.01;3.08.02;3.09;3.09.01;3.09.02;3.10;3.10.01;3.10.01.01;3.10.01.02;3.10.01.03;3.10.01.04;3.10.01.20;3.10.02;3.10.02.01;3.10.02.02;3.10.02.03;3.11;3.11.01;3.11.02;3.12;3.12.01;3.12.02;3.13;3.13.01;3.13.02;3.99;3.99.01;3.99.01.01;3.99.01.02;3.99.01.03;3.99.01.04;3.99.02;3.99.02.01;3.99.02.02;3.99.02.03;3.99.02.04;empresa_descr_x;Unnamed: 0_y;QtdAcoes;empresa_descr_y;Unnamed: 0;Volume;empresa_descr
0;valores;802.819.794;25.219.700;9.816.675;;;;;;14.889.970;;;;;;;;;;;;;;;;513.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143.840.090;127.232.783;52.222.158;;;;;;;;;;;75.010.625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.607.307;16.607.307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.022.890;19.087.463;84.547.129;338.388.298;;;;19.568.233;19.568.233;;;;;151.588.692;97.292;;151.491.400;87.055.947;9.992.106;54.443.347;;;;1.184.775;1.184.775;;;;5.553.136;5.553.136;;;;;;13.842.278;11.443.794;;;2.398.484;2010;1023;BRASIL;valores;802.819.794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.202.303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;626.821.814;359.301.399;;;;;19.796.775;;;;;;;;;;;;;;142.199.028;;;10.827.769;;;;;;;;;;;;;;;;;;;;;94.696.843;;;;;;;;;;;;;;;;;;;;;6.904.250;;;;11.293.729;5.967.967;5.325.762;;98.178.762;30.244.136;67.934.626;;;;;;;;;;;54.418.936;33.077.996;;;;;;;-452;;;;;-452;;;;;;16.889.417;;;;;;;;;;;;3.872.661;;;;;;477.540;;;;;;101.774;BRASIL;valores;85.143.206;85.143.206;;;;;;;;;;;;;;;;;;;;;;;;;;;-50.775.741;-43.061.187;;;;-7.714.554;;;;;;;;;;;;;;;;;;;;;;;;;34.367.465;-17.816.599;;;;;;;;;;;;;;;;;;;;;-14.494.994;;;;;;;;;;;;;;;;;;;;;-8.630.926;;;;;;;;;;;;;;;;;;;;;;;23.855.006;13.602.500;-2.175.394;364.147;127.620;1.928.181;10.007.952;;;;;;;;;;-18.545.685;-2.948.594;-1.013.015;-14.584.076;;;;;;;;16.550.866;;;;;;;-5.220.521;-6.272.346;;;;;;;;;;1.051.825;;;;;;;;;;;;11.330.345;;;;;11.330.345;11.296.009;34.336;;;;;;;;;;;;;;;;;;;;;;;4,17000;;;;;4,14000;;;;BRASIL;0;2.860.729.247  ;BRASIL;0.0;1.993.059;BCO BRASIL S.A
1;valores;2.246.603;1.473.791;482.488;;;;;;172.177;;;;;;;;;;;172.177;172.177;;;;465.433;465.433;;;;;;;;;;;;;;;;;;;;;;;;;272.978;;;;;;;;;;;;;;;24.685;24.685;;;;;;;5.783;4.376;1.4069999999999998;;;50.247;0;;;;;;;;;;0;;;50.247;16.297;2.850;15.318;13.258;2.524;;;;;;;;;;;;;;;;;;;;;;;;;;772.812;131.500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.912;61.912;;;;;;;;;;;;;69.588;;;12.919;19.028;9.065;15.318;13.258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.338;77.338;77.143;;195;;;;;;;;;;;;301.520;280.579;;;;;;;;;;;;;;;;;;;20.941;;;;;;;;;;262.454;262.454;4.103;258.351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2010;10456;ALPARGATAS;valores;2.246.603;622.774;88.021;15.084;;;;;72.937;;;;;;;;;;212.777;143.737;;;;;;;69.040;;;;;;;28.629;22.728;5.494;17.234;;;;;;;;;;5.901;;;;;;;;;;226.371;226.036;151.314;74.722;;;;;;;;;335.0;;;;58.129;;;;;58.129;495;;;13.367;44.267;;;;;;;;;;;;;;;;;;;;;;8.847;8.847;;8.428;;419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;275.756;69.589;69.438;69.438;0;;;;;;;;151;;;;;;;;;;;;;;;;;;;;;122.214;;;;;122.214;;;63.403;55.415;3.396;;;;;;;;;;;;;;;50.945;50.945;;;;;33.008;33.008;13.104;15.390;2.224;2.290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.348.073;441.171;;;;;173.795;;;;;;;177.739;-7.016;3.072;;;;;;;;728.674;49.676;;;;351.130;;333.000;24.150;-29.282;;;;;;;;;;;;;36.586;;;;;;;;-69.751;;;;;;;;;;;37.598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ALPARGATAS;valores;2.239.156;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.217.751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.021.405;-697.180;-546.472;;;;;;;;;;;;;;;;;;;;-120.391;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.362;;;;;;;;;;;;;;;;-46.457;-16.821;-29.636;;;;;;;;;;;;;;-9.222;;;;;;;;;;;324.225;;;;;;;8.958;52.237;2.330;49.907;;;;;;;;-43.279;0;-4.546;-38.733;;;;;;;;;333.183;-25.972;-31.214;;5.242;307.211;;;3.241;3.241;;;;;;;;;;310.452;306.341;4.111;;;;;;;;;;;;;;;;;;ALPARGATAS;0;353.45599999999996;ALPARGATAS;0.0;25.732;ALPARGATAS
2;valores;1.102.477;786.455;65.991;;;;;;;;;;;;;;;;;;;;;;295.363;284.908;;;;;;;;;;10.455;3.370;7.085;;;;;;;;;;;;;355.930;;;;;;;;;;;;;;;63.907;63.907;;;;;;;379;;;;;4.885;;;;;;;;;;;;;;4.885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;316.022;85.838;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;39.015;39.015;;;;;;;;;;;;;46.823;;;28.740;17.888;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;565;565;;;565;;;;;;;;;;;;124.731;119.136;;;;;;;;;;;;;;;;;;;5.595;;;;;;;;;;104.888;104.888;;13.153;13.329;1.139;77.267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2010;10472;SARAIVA LIVR;valores;1.102.477;470.639;17.147;8.364;;;;;8.783;;;;;;;;;;279.076;274.083;;;;;;;4.993;;;;;;;13.810;12.561;4.161;8.400;;;;;;;;;;923;;;;326.0;;;;;;96.875;96.254;96.254;;;;;;;;;;621.0;621.0;;;50.631;;;;;50.631;;11.723;;18.828;8.727;0;0;6.953;721;3.679;;;;;;;;;;;;;;;;;13.100;;;;;;;;;;13.100;;;;5.485;7.615;;;;;;;;;;;;;;;;;;;207.374;144.137;143.619;143.619;;;;;;;;;518;518.0;;;;;;;;;;;;;;;;;;;;5.929;;;;;5.929;;;435;5.138;356;;;;;;;;;;;;;;;37.043;37.043;;;;;20.265;20.265;20.022;;;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424.464;190.978;;;;;;;;;;;;;;;;;;;;;;222.156;25.028;;;;;;;7.795;-1.965;187.858;3.440;;;;;;;;;;;11.279;;;;;;;;;;;;;;;;;;;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SARAIVA LIVR;valores;1.564.936;1.713.111;;;-148.175;;;;;;;;;;;;;;;;;;;;;;;;-890.082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;674.854;-557.570;-414.809;;;;;;;;;;;;;;;;;;;;-121.206;-10.652;-1.234;-5.485;-103.835;;;;;;;;;;;;;;;;;;;;;;;;12.961;;;;;;;;;;;;;;;;-34.516;-27.273;;-7.243;;;;;;;;;;;;;;;;;;;;;;;;117.284;;;;;;;-32.726;3.337;;;;;;;;;;-36.063;;;;;;;;;;;;84.558;-23.535;-19.305;;-4.230;61.023;;;;;;;;;;;;;;61.023;61.022;1;;;;;;;;;2,15720;2,15720;;;;2,15720;2,15340;;;SARAIVA LIVR;0;28.596;SARAIVA LIVR;0.0;23.709;SARAIVA LIVR
3;valores;82.917;40.705;3.814;3.814;;;;;18.052;18.052;18.052;;;;;;;;;;;;;;16.461;4.951;;;;;;;;;;11.510;;;;;;;;;;;;;;;78;;;;;;;;;;;;;;;890;890;;;;;;;281;;;;;1.129;;;;;;;;;;;;;;1.129;265;864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.212;36.689;5.496;5.496;;;;;;;;;;;;;;;30.101;30.000;101;;;;;;;;;;;;;;;;;;;;;;;;;;1.092;;;994;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;457;457;;;457;;;;;;;;;;;;4.028;4.028;105;113;409;2.581;767;53;;;;;;;;;;;;;;;;;;;;;;;1.038;1.038;1.038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2010;10880;SONDOTECNICA;valores;82.917;13.232;846;;;;;;846;;;;;;;;;;737;737;;;;;;;;;;;;;;3.242;2.875;301;2.197;377.0;;;;;;;;;;;;;367.0;;;;;;;;;;;;;;;;;;;;;;5.547;;;;;5.547;4.373;;;1.174;;;;;;;;;;;;;;;;;;;;;;;2.860;2.860;;2.860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.293;1.293;;;;;4.374;;;;;;;;;;;4.374;;;;699;1.255;519;1.901;;;;;;;;;;;;;;;;;;;;;;;;64.018;16.550;5.700;5.700;5.700;-550.0;266;;;;;;;266;;;;;;;;;;47.726;2.742;;35.696999999999996;2.580;6.707;;;;;;;;;;;;;;;;;-548;-740;192.0;;;;;;;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SONDOTECNICA;valores;82.393;94.716;;;-201;;;-12.122;;;;;;;;;;;;;;;;;;;;;-52.251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.142;-18.697;;;;;;;;;;;;;;;;;;;;;-18.358;;;;;;;;;;;;;;;;;;;;;;;;;;;;436;;;;;;;;;;;;;;;;-775;-77;-698;;;;;;;;;;;;;;;;;;;;;;;;;11.445;;;;;;;-1.137;2.920;;;;;;;;;;-4.057;;;;;;;;;;;;10.308;-4.790;-5.393;;603;5.518;;;;;;;;;;;;;;5.518;5.518;;;;;;;;;;1.922,00000;1.761,00000;1.835,00000;;;1.922,00000;1.761,00000;1.835,00000;;SONDOTECNICA;0;2.568;SONDOTECNICA;0.0;307;SONDOTECNICA
