;cvm;codigo;ano;1;1.01.01;1.01.02;1.02.01.01;1.02.01.02;1.02.01.03;2.01.04;2.01.02;2.02.01;3.05;open;close;QtdAcoes;Volume;EBIT;ROIC;EV;DVIDALIQUIDA
0;1023;BBAS11;2010;802819794;9816675.0;14889970.0;52222158.0;75010625.0;;;;;16550866.0;;;2860729247;1.993.059;16550866.0;;;
1;1023;BBAS12;2010;802819794;9816675.0;14889970.0;52222158.0;75010625.0;;;;;16550866.0;;;2860729247;1.993.059;16550866.0;;;
2;1023;BBAS3;2010;802819794;9816675.0;14889970.0;52222158.0;75010625.0;;;;;16550866.0;29.899999618530273;31.420000076293945;2860729247;1.993.059;16550866.0;;85535803394.0184;
3;1023;BBAS11;2011;966823068;10492143.0;23765789.0;68294472.0;84328189.0;;;;;17795255.0;;;2865416988;2.918.916;17795255.0;;;
4;1023;BBAS12;2011;966823068;10492143.0;23765789.0;68294472.0;84328189.0;;;;;17795255.0;;;2865416988;2.918.916;17795255.0;;;
5;1023;BBAS3;2011;966823068;10492143.0;23765789.0;68294472.0;84328189.0;;;;;17795255.0;31.399999618530273;23.70000076293945;2865416988;2.918.916;17795255.0;;89974092330.13016;
6;1023;BBAS11;2012;1136007475;12690806.0;24734881.0;74955946.0;96704660.0;;;;;15269892.0;;;2865417020;3.779.106;15269892.0;;;
7;1023;BBAS12;2012;1136007475;12690806.0;24734881.0;74955946.0;96704660.0;;;;;15269892.0;;;2865417020;3.779.106;15269892.0;;;
8;1023;BBAS3;2012;1136007475;12690806.0;24734881.0;74955946.0;96704660.0;;;;;15269892.0;;;2865417020;3.779.106;15269892.0;;;
9;1023;BBAS11;2013;1162167882;11386337.0;37239341.0;18991047.0;90385074.0;;;;;12858994.0;;;2865417020;4.152.649;12858994.0;;;
10;1023;BBAS12;2013;1162167882;11386337.0;37239341.0;18991047.0;90385074.0;;;;;12858994.0;;;2865417020;4.152.649;12858994.0;;;
11;1023;BBAS3;2013;1162167882;11386337.0;37239341.0;18991047.0;90385074.0;;;;;12858994.0;25.79999923706055;24.399999618530273;2865417020;4.152.649;12858994.0;;73927756929.86032;
12;1023;BBAS11;2014;1278136948;13337180.0;35592524.0;12441262.0;93803982.0;;;;;15604517.0;;;2865417020;5.168.957;15604517.0;;;
13;1023;BBAS12;2014;1278136948;13337180.0;35592524.0;12441262.0;93803982.0;;;;;15604517.0;;;2865417020;5.168.957;15604517.0;;;
14;1023;BBAS3;2014;1278136948;13337180.0;35592524.0;12441262.0;93803982.0;;;;;15604517.0;24.0;23.770000457763672;2865417020;5.168.957;15604517.0;;68770008480.0;
15;1023;BBAS11;2015;1388864529;18046717.0;46457253.0;11218150.0;102393823.0;;;;;10137504.0;;;2865417020;4.852.850;10137504.0;;;
16;1023;BBAS12;2015;1388864529;18046717.0;46457253.0;11218150.0;102393823.0;;;;;10137504.0;;;2865417020;4.852.850;10137504.0;;;
17;1023;BBAS3;2015;1388864529;18046717.0;46457253.0;11218150.0;102393823.0;;;;;10137504.0;22.649999618530273;14.739999771118164;2865417020;4.852.850;10137504.0;;64901694409.93015;
18;1023;BBAS11;2016;1387215686;12798204.0;32037173.0;7669398.0;104669675.0;;;;;10890427.0;;;2865417020;6.228.149;10890427.0;;;
19;1023;BBAS12;2016;1387215686;12798204.0;32037173.0;7669398.0;104669675.0;;;;;10890427.0;;;2865417020;6.228.149;10890427.0;;;
20;1023;BBAS3;2016;1387215686;12798204.0;32037173.0;7669398.0;104669675.0;;;;;10890427.0;14.239999771118164;28.09000015258789;2865417020;6.228.149;10890427.0;;40803537708.95809;
21;1023;BBAS11;2017;1353075042;13471112.0;22121240.0;8453138.0;120214877.0;;;;;15930461.0;;;2865417020;4.988.445;15930461.0;;;
22;1023;BBAS12;2017;1353075042;13471112.0;22121240.0;8453138.0;120214877.0;;;;;15930461.0;;;2865417020;4.988.445;15930461.0;;;
23;1023;BBAS3;2017;1353075042;13471112.0;22121240.0;8453138.0;120214877.0;;;;;15930461.0;27.540000915527344;31.81999969482422;2865417020;4.988.445;15930461.0;;78913587354.16763;
24;1023;BBAS11;2018;1396507474;13601194.0;24543232.0;6877619.0;;;;;;20414199.0;;;2865417020;6.893.313;20414199.0;;;
25;1023;BBAS12;2018;1396507474;13601194.0;24543232.0;6877619.0;;;;;;20414199.0;;;2865417020;6.893.313;20414199.0;;;
26;1023;BBAS3;2018;1396507474;13601194.0;24543232.0;6877619.0;;;;;;20414199.0;;;2865417020;6.893.313;20414199.0;;;
27;10456;ALPA3;2010;2246603;482488.0;172177.0;;;;226371.0;212777.0;69589.0;324225.0;4.545450210571289;7.6033101081848145;35345599999999996;25.732;324225.0;0.20899700774428268;1.6066166496276854e+17;
28;10456;ALPA4;2010;2246603;482488.0;172177.0;;;;226371.0;212777.0;69589.0;324225.0;3.456049919128418;6.485350131988525;35345599999999996;25.732;324225.0;0.20899700774428268;1.2215615802154539e+17;
29;10456;ALPA3;2011;2442554;510467.0;160487.0;;;;180077.0;297150.0;55856.0;311815.0;6.473330020904541;7.362889766693115;35345599999999996;93.46600000000001;311815.0;0.1907198870659848;2.2880373358688352e+17;
30;10456;ALPA4;2011;2442554;510467.0;160487.0;;;;180077.0;297150.0;55856.0;311815.0;6.473330020904541;7.45304012298584;35345599999999996;93.46600000000001;311815.0;0.1907198870659848;2.2880373358688352e+17;
31;10456;ALPA3;2012;2740729;122830.0;494078.0;;;;188406.0;359079.0;110347.0;291759.0;;;388801;177.153;291759.0;0.12916434244428507;;
32;10456;ALPA4;2012;2740729;122830.0;494078.0;;;;188406.0;359079.0;110347.0;291759.0;;;388801;177.153;291759.0;0.12916434244428507;;
33;10456;ALPA3;2013;3361984;134682.0;679718.0;;;;275311.0;384055.0;281523.0;325399.0;9.71901035308838;9.447270393371582;42768199999999996;188.976.682;325399.0;0.11444626513278656;4.156645785829545e+17;
34;10456;ALPA4;2013;3361984;134682.0;679718.0;;;;275311.0;384055.0;281523.0;325399.0;10.023099899291992;10.76360034942627;42768199999999996;188.976.682;325399.0;0.11444626513278656;4.286699411128998e+17;
35;10456;ALPA3;2014;3646566;316610.0;169012.0;;;;295931.0;396898.0;218072.0;325019.0;9.447270393371582;5.360000133514403;47045;199.084.666;325019.0;0.1108123330667174;444446.8356561661;
36;10456;ALPA4;2014;3646566;316610.0;169012.0;;;;295931.0;396898.0;218072.0;325019.0;10.18179988861084;5.800000190734862;47045;199.084.666;325019.0;0.1108123330667174;479002.77575969696;
37;10456;ALPA3;2015;3763470;394926.0;93267.0;;;;495243.0;437636.0;177449.0;368805.0;5.208000183105469;7.679999828338622;47045;325.434;368805.0;0.12583301830013088;245010.36861419678;
38;10456;ALPA4;2015;3763470;394926.0;93267.0;;;;495243.0;437636.0;177449.0;368805.0;5.584000110626222;5.696000099182129;47045;325.434;368805.0;0.12583301830013088;262699.2852044106;
39;10456;ALPA3;2016;3782052;391347.0;110771.0;;;;209908.0;427288.0;382766.0;472343.0;7.5999999046325675;7.1040000915527335;47045;443.106;472343.0;0.1593913377698785;357541.9955134391;
40;10456;ALPA4;2016;3782052;391347.0;110771.0;;;;209908.0;427288.0;382766.0;472343.0;5.6560001373291025;8.008000373840332;47045;443.106;472343.0;0.1593913377698785;266086.52646064764;
41;10456;ALPA3;2017;3853454;629238.0;77115.0;;;;408941.0;388112.0;324702.0;379417.0;6.97599983215332;13.631999969482422;47045;439.32099999999997;379417.0;0.13378106021499916;328185.91210365295;
42;10456;ALPA4;2017;3853454;629238.0;77115.0;;;;408941.0;388112.0;324702.0;379417.0;7.872000217437744;13.960000038146973;47045;439.32099999999997;379417.0;0.13378106021499916;370338.2502293587;
43;10456;ALPA3;2018;3980105;518782.0;22156.0;;;;382258.0;449069.0;230676.0;458076.0;;;470449777;487.045;458076.0;0.15207084130355542;;
44;10456;ALPA4;2018;3980105;518782.0;22156.0;;;;382258.0;449069.0;230676.0;458076.0;;;470449777;487.045;458076.0;0.15207084130355542;;
45;10472;SLED3;2010;1102477;65991.0;;;;0.0;96875.0;279076.0;144137.0;117284.0;;;28596;23.709;117284.0;0.15484876090888686;;
46;10472;SLED4;2010;1102477;65991.0;;;;0.0;96875.0;279076.0;144137.0;117284.0;33.900001525878906;44.06999969482422;28596;23.709;117284.0;0.15484876090888686;969404.4436340332;
47;10472;SLED3;2011;1337446;101609.0;;;;0.0;117872.0;307762.0;257864.0;139592.0;;;28596;40.091;139592.0;0.15041025779166556;;
48;10472;SLED4;2011;1337446;101609.0;;;;0.0;117872.0;307762.0;257864.0;139592.0;45.4900016784668;20.899999618530273;28596;40.091;139592.0;0.15041025779166556;1300832.0879974365;
49;10472;SLED3;2012;1334941;87035.0;;;;;148371.0;299114.0;226622.0;143899.0;;;28596;47.775;143899.0;0.15166548621826492;;
50;10472;SLED4;2012;1334941;87035.0;;;;;148371.0;299114.0;226622.0;143899.0;;;28596;47.775;143899.0;0.15166548621826492;;
51;10472;SLED3;2013;1326029;23086.0;;;;;224722.0;215945.0;220962.0;49124.0;22.709999084472656;20.0;28596;74.998;49124.0;0.04519235545971566;649415.1338195801;
52;10472;SLED4;2013;1326029;23086.0;;;;;224722.0;215945.0;220962.0;49124.0;25.90999984741211;25.96999931335449;28596;74.998;49124.0;0.04519235545971566;740922.3556365967;
53;10472;SLED3;2014;1871799;275019.0;;;;1963.0;503677.0;436358.0;297566.0;67792.0;20.0;12.0;28596;116.616;67792.0;0.058420126471232015;571920.0;
54;10472;SLED4;2014;1871799;275019.0;;;;1963.0;503677.0;436358.0;297566.0;67792.0;24.15999984741211;6.449999809265138;28596;116.616;67792.0;0.058420126471232015;690879.3556365967;
55;10472;SLED3;2015;1750734;126503.0;62513.0;;;0.0;324495.0;386082.0;351393.0;-99844.0;12.0;5.0;28596;104.646;-99844.0;-0.08063972914406908;343152.0;
56;10472;SLED4;2015;1750734;126503.0;62513.0;;;0.0;324495.0;386082.0;351393.0;-99844.0;5.8499999046325675;4.929999828338623;28596;104.646;-99844.0;-0.08063972914406908;167286.5972728729;
57;10472;SLED3;2016;1333877;125290.0;0.0;;;;194268.0;403716.0;148954.0;-4772.0;5.0;10.0;26701999999999998;62.408;-4772.0;-0.005928900407642964;1.3351e+17;
58;10472;SLED4;2016;1333877;125290.0;0.0;;;;194268.0;403716.0;148954.0;-4772.0;4.800000190734863;3.7100000381469727;26701999999999998;62.408;-4772.0;-0.005928900407642964;1.2816960509300232e+17;
59;10472;SLED3;2017;1399185;68943.0;9.0;;;;119635.0;546880.0;198032.0;-19075.0;10.0;5.0;26701999999999998;88.926;-19075.0;-0.024350172717083545;2.6702e+17;
60;10472;SLED4;2017;1399185;68943.0;9.0;;;;119635.0;546880.0;198032.0;-19075.0;3.5499999523162837;4.239999771118163;26701999999999998;88.926;-19075.0;-0.024350172717083545;9.47920987267494e+16;
61;10472;SLED3;2018;978674;95423.0;6.0;;;;154468.0;549324.0;18403.0;-205673.0;;;26701999999999998;23.994.839;-205673.0;-0.6159220428416989;;
62;10472;SLED4;2018;978674;95423.0;6.0;;;;154468.0;549324.0;18403.0;-205673.0;;;26701999999999998;23.994.839;-205673.0;-0.6159220428416989;;
63;10880;SOND3;2010;82917;3814.0;18052.0;5496.0;;30101.0;;737.0;;11445.0;;;2568;307;11445.0;0.14604547890666872;;
64;10880;SOND5;2010;82917;3814.0;18052.0;5496.0;;30101.0;;737.0;;11445.0;;;2568;307;11445.0;0.14604547890666872;;
65;10880;SOND6;2010;82917;3814.0;18052.0;5496.0;;30101.0;;737.0;;11445.0;;;2568;307;11445.0;0.14604547890666872;;
66;10880;SOND3;2011;93174;6341.0;16193.0;4768.0;;33136.0;;1550.0;;5748.0;;;2568;311;5748.0;0.06739912995555973;;
67;10880;SOND5;2011;93174;6341.0;16193.0;4768.0;;33136.0;;1550.0;;5748.0;;;2568;311;5748.0;0.06739912995555973;;
68;10880;SOND6;2011;93174;6341.0;16193.0;4768.0;;33136.0;;1550.0;;5748.0;;;2568;311;5748.0;0.06739912995555973;;
69;10880;SOND3;2012;221789;4691.0;14466.0;8911.0;;1807.0;;2129.0;;99909.0;;;2568;122;99909.0;0.4647600351678614;;
70;10880;SOND5;2012;221789;4691.0;14466.0;8911.0;;1807.0;;2129.0;;99909.0;;;2568;122;99909.0;0.4647600351678614;;
71;10880;SOND6;2012;221789;4691.0;14466.0;8911.0;;1807.0;;2129.0;;99909.0;;;2568;122;99909.0;0.4647600351678614;;
72;10880;SOND3;2013;127404;12163.0;45098.0;17062.0;;0.0;;2243.0;;30641.0;;;2457;523;30641.0;0.27116409139984776;;
73;10880;SOND5;2013;127404;12163.0;45098.0;17062.0;;0.0;;2243.0;;30641.0;;;2457;523;30641.0;0.27116409139984776;;
74;10880;SOND6;2013;127404;12163.0;45098.0;17062.0;;0.0;;2243.0;;30641.0;;;2457;523;30641.0;0.27116409139984776;;
75;10880;SOND3;2014;102918;10753.0;26732.0;18853.0;;95.0;;1584.0;;6724.0;;;2431;363;6724.0;0.07423190293770217;;
76;10880;SOND5;2014;102918;10753.0;26732.0;18853.0;;95.0;;1584.0;;6724.0;;;2431;363;6724.0;0.07423190293770217;;
77;10880;SOND6;2014;102918;10753.0;26732.0;18853.0;;95.0;;1584.0;;6724.0;;;2431;363;6724.0;0.07423190293770217;;
78;10880;SOND3;2015;87723;7029.0;21677.0;23033.0;;95.0;;2435.0;;-18145.0;;;2431;194;-18145.0;-0.23185831661534137;;
79;10880;SOND5;2015;87723;7029.0;21677.0;23033.0;;95.0;;2435.0;;-18145.0;;;2431;194;-18145.0;-0.23185831661534137;;
80;10880;SOND6;2015;87723;7029.0;21677.0;23033.0;;95.0;;2435.0;;-18145.0;;;2431;194;-18145.0;-0.23185831661534137;;
81;10880;SOND3;2016;79011;3134.0;18452.0;22407.0;;0.0;910.0;528.0;;-2883.0;;;2431;95;-2883.0;-0.0382619543723208;;
82;10880;SOND5;2016;79011;3134.0;18452.0;22407.0;;0.0;910.0;528.0;;-2883.0;22.61000061035156;20.799999237060547;2431;95;-2883.0;-0.0382619543723208;54964.91148376464;
83;10880;SOND6;2016;79011;3134.0;18452.0;22407.0;;0.0;910.0;528.0;;-2883.0;22.5;19.11000061035156;2431;95;-2883.0;-0.0382619543723208;54697.5;
84;10880;SOND3;2017;80341;3346.0;16102.0;28306.0;;83.0;0.0;590.0;;-83.0;;;2431;119;-83.0;-0.0010863163405536286;;
85;10880;SOND5;2017;80341;3346.0;16102.0;28306.0;;83.0;0.0;590.0;;-83.0;20.799999237060547;16.010000228881836;2431;119;-83.0;-0.0010863163405536286;50564.79814529419;
86;10880;SOND6;2017;80341;3346.0;16102.0;28306.0;;83.0;0.0;590.0;;-83.0;19.11000061035156;15.0;2431;119;-83.0;-0.0010863163405536286;46456.41148376464;
87;10880;SOND3;2018;80417;4636.0;21020.0;;25578.0;;0.0;848.0;;1014.0;;;2431;212;1014.0;0.013532088665874848;;
88;10880;SOND5;2018;80417;4636.0;21020.0;;25578.0;;0.0;848.0;;1014.0;;;2431;212;1014.0;0.013532088665874848;;
89;10880;SOND6;2018;80417;4636.0;21020.0;;25578.0;;0.0;848.0;;1014.0;;;2431;212;1014.0;0.013532088665874848;;
90;10960;SPRI3;2010;147346;1614.0;1696.0;;;4652.0;10456.0;7774.0;1969.0;3501.0;19.0;24.75;12647;19.579.401;3501.0;0.02537728874005132;240293.0;
91;10960;SPRI5;2010;147346;1614.0;1696.0;;;4652.0;10456.0;7774.0;1969.0;3501.0;;;12647;19.579.401;3501.0;0.02537728874005132;;
92;10960;SPRI6;2010;147346;1614.0;1696.0;;;4652.0;10456.0;7774.0;1969.0;3501.0;;;12647;19.579.401;3501.0;0.02537728874005132;;
93;10960;SPRI3;2011;206925;1643.0;92896.0;;;4971.0;10035.0;6522.0;285.0;62173.0;29.899999618530273;30.0;126471030;28.471999999999998;62173.0;0.312804387200644;3781483748.755131;
94;10960;SPRI5;2011;206925;1643.0;92896.0;;;4971.0;10035.0;6522.0;285.0;62173.0;21.5;0.5400000214576721;126471030;28.471999999999998;62173.0;0.312804387200644;2719127145.0;
95;10960;SPRI6;2011;206925;1643.0;92896.0;;;4971.0;10035.0;6522.0;285.0;62173.0;;;126471030;28.471999999999998;62173.0;0.312804387200644;;
96;10960;SPRI3;2012;169192;1272.0;71724.0;;;4964.0;6515.0;5187.0;0.0;-5546.0;;;126471030;7.255;-5546.0;-0.03408036476928466;;
97;10960;SPRI5;2012;169192;1272.0;71724.0;;;4964.0;6515.0;5187.0;0.0;-5546.0;;;126471030;7.255;-5546.0;-0.03408036476928466;;
98;10960;SPRI6;2012;169192;1272.0;71724.0;;;4964.0;6515.0;5187.0;0.0;-5546.0;;;126471030;7.255;-5546.0;-0.03408036476928466;;
99;10960;SPRI3;2013;139436;3259.0;31096.0;;;4967.0;4555.0;7026.0;0.0;-18766.0;23.0;18.0;126471030;2.182;-18766.0;-0.14530278511200068;2908833690.0;
100;10960;SPRI5;2013;139436;3259.0;31096.0;;;4967.0;4555.0;7026.0;0.0;-18766.0;25.0;20.0;126471030;2.182;-18766.0;-0.14530278511200068;3161775750.0;
101;10960;SPRI6;2013;139436;3259.0;31096.0;;;4967.0;4555.0;7026.0;0.0;-18766.0;;;126471030;2.182;-18766.0;-0.14530278511200068;;
102;10960;SPRI3;2014;128085;2013.0;36989.0;;;2204.0;7406.0;6020.0;;-24444.0;18.0;15.0;126471030;199.084.666;-24444.0;-0.20361176823376537;2276478540.0;
103;10960;SPRI5;2014;128085;2013.0;36989.0;;;2204.0;7406.0;6020.0;;-24444.0;;;126471030;199.084.666;-24444.0;-0.20361176823376537;;
104;10960;SPRI6;2014;128085;2013.0;36989.0;;;2204.0;7406.0;6020.0;;-24444.0;;;126471030;199.084.666;-24444.0;-0.20361176823376537;;
105;10960;SPRI3;2015;91465;2861.0;16512.0;;;1098.0;1185.0;3892.0;;-24490.0;15.0;7.5;126471030;209.151.727;-24490.0;-0.2890971763150439;1897065450.0;
106;10960;SPRI5;2015;91465;2861.0;16512.0;;;1098.0;1185.0;3892.0;;-24490.0;;;126471030;209.151.727;-24490.0;-0.2890971763150439;;
107;10960;SPRI6;2015;91465;2861.0;16512.0;;;1098.0;1185.0;3892.0;;-24490.0;;;126471030;209.151.727;-24490.0;-0.2890971763150439;;
108;10960;SPRI3;2016;72695;719.0;6038.0;;;39367.0;0.0;3670.0;;-4250.0;7.5;9.40999984741211;2529419;227.953.561;-4250.0;-0.06222000995520159;18970642.5;
109;10960;SPRI5;2016;72695;719.0;6038.0;;;39367.0;0.0;3670.0;;-4250.0;18.5;8.210000038146973;2529419;227.953.561;-4250.0;-0.06222000995520159;46794251.5;
110;10960;SPRI6;2016;72695;719.0;6038.0;;;39367.0;0.0;3670.0;;-4250.0;;;2529419;227.953.561;-4250.0;-0.06222000995520159;;
111;10960;SPRI3;2017;48929;2633.0;6589.0;;;9491.0;;0.0;;-21964.0;11.899999618530273;9.489999771118164;2529419;247.742.270;-21964.0;-0.4744254363227925;30100085.135103226;
112;10960;SPRI5;2017;48929;2633.0;6589.0;;;9491.0;;0.0;;-21964.0;8.210000038146973;8.0;2529419;247.742.270;-21964.0;-0.4744254363227925;20766530.086489677;
113;10960;SPRI6;2017;48929;2633.0;6589.0;;;9491.0;;0.0;;-21964.0;;;2529419;247.742.270;-21964.0;-0.4744254363227925;;
114;11070;WLMM3;2010;568110;174776.0;8502.0;;;;0.0;31770.0;0.0;71822.0;;;7282934;19.579.401;71822.0;0.19864256397207686;;
115;11070;WLMM4;2010;568110;174776.0;8502.0;;;;0.0;31770.0;0.0;71822.0;7.9000000953674325;11.0;7282934;19.579.401;71822.0;0.19864256397207686;57535179.29455472;
116;11070;WLMM3;2011;561606;164379.0;15776.0;;;;0.0;34043.0;;44497.0;;;7282934;22.303.864;44497.0;0.12251916383981673;;
117;11070;WLMM4;2011;561606;164379.0;15776.0;;;;0.0;34043.0;;44497.0;0.20000000298023224;13.998000144958494;7282934;22.303.864;44497.0;0.12251916383981673;1456586.8217048347;
118;11070;WLMM3;2012;658138;65550.0;85833.0;;;;;81404.0;;59104.0;;;7282934;31.092.222;59104.0;0.11562177219944286;;
119;11070;WLMM4;2012;658138;65550.0;85833.0;;;;;81404.0;;59104.0;;;7282934;31.092.222;59104.0;0.11562177219944286;;
120;11070;WLMM3;2013;689017;94989.0;66761.0;;;;;107949.0;;35785.0;;;7282934;188.976.682;35785.0;0.07361972025123488;;
121;11070;WLMM4;2013;689017;94989.0;66761.0;;;;;107949.0;;35785.0;16.29800033569336;14.39799976348877;7282934;188.976.682;35785.0;0.07361972025123488;118697260.77683258;
122;11070;WLMM3;2014;579580;85597.0;53280.0;;;;;20460.0;;13518.0;;;7282934;199.084.666;13518.0;0.028547715739256595;;
123;11070;WLMM4;2014;579580;85597.0;53280.0;;;;;20460.0;;13518.0;;;7282934;199.084.666;13518.0;0.028547715739256595;;
124;11070;WLMM3;2015;518925;20723.0;50781.0;;;;;11020.0;;-4895.0;;;36414670;209.151.727;-4895.0;-0.010047579754588634;;
125;11070;WLMM4;2015;518925;20723.0;50781.0;;;;;11020.0;;-4895.0;;;36414670;209.151.727;-4895.0;-0.010047579754588634;;
126;11070;WLMM3;2016;518539;31019.0;14880.0;;;;;33701.0;;-26262.0;;;36414670;227.953.561;-26262.0;-0.05786888605369101;;
127;11070;WLMM4;2016;518539;31019.0;14880.0;;;;;33701.0;;-26262.0;5.0;2.5999999046325684;36414670;227.953.561;-26262.0;-0.05786888605369101;182073350.0;
128;11070;WLMM3;2017;473834;9388.0;29827.0;;;;1456.0;14840.0;353.0;-8132.0;;;36414670;4.698;-8132.0;-0.0180869472382486;;
129;11070;WLMM4;2017;473834;9388.0;29827.0;;;;1456.0;14840.0;353.0;-8132.0;2.559999942779541;5.25;36414670;4.698;-8132.0;-0.0180869472382486;93221553.11633587;
130;11070;WLMM3;2018;506836;19102.0;19956.0;;;;7545.0;35566.0;923.0;18666.0;;;36414670;23.994.839;18666.0;0.041281116753065235;;
131;11070;WLMM4;2018;506836;19102.0;19956.0;;;;7545.0;35566.0;923.0;18666.0;;;36414670;23.994.839;18666.0;0.041281116753065235;;
132;1120;BGIP3;2010;2598943;134440.0;290496.0;384308.0;;;;;;108164.0;;;10541442;771;108164.0;;;
133;1120;BGIP4;2010;2598943;134440.0;290496.0;384308.0;;;;;;108164.0;;;10541442;771;108164.0;;;
134;11223;TEKA3;2010;551556;4313.0;;;;0.0;223918.0;61522.0;25009.0;7010.0;53.85079956054688;117.49299621582031;38359;53.478;7010.0;0.014432153437878946;2065662.8203430178;
135;11223;TEKA4;2010;551556;4313.0;;;;0.0;223918.0;61522.0;25009.0;7010.0;31.821199417114254;130.26800537109378;38359;53.478;7010.0;0.014432153437878946;1220629.3884410856;
136;11223;TEKA3;2011;508312;3428.0;;;;0.0;247005.0;74447.0;23660.0;-36216.0;117.49299621582031;139.03300476074222;38359;17.313;-36216.0;-0.08413774838129622;4506913.841842651;
137;11223;TEKA4;2011;508312;3428.0;;;;0.0;247005.0;74447.0;23660.0;-36216.0;129.27299499511722;139.21800231933594;38359;17.313;-36216.0;-0.08413774838129622;4958782.815017701;
138;11223;TEKA3;2012;837479;2116.0;;;;;217581.0;96844.0;31691.0;288074.0;;;50315;14.64;288074.0;0.3900698560226616;;
139;11223;TEKA4;2012;837479;2116.0;;;;;217581.0;96844.0;31691.0;288074.0;;;50315;14.64;288074.0;0.3900698560226616;;
140;11223;TEKA3;2013;832116;2199.0;;;;;252160.0;138299.0;33197.0;-52512.0;69.0;45.0;50315;7.443;-52512.0;-0.07592630614009467;3471735.0;
141;11223;TEKA4;2013;832116;2199.0;;;;;252160.0;138299.0;33197.0;-52512.0;;;50315;7.443;-52512.0;-0.07592630614009467;;
142;11223;TEKA3;2014;830958;487.0;;;;21.0;319285.0;263636.0;0.0;-32602.0;44.0;43.0;50315;8.93;-32602.0;-0.05751585558407649;2213860.0;
143;11223;TEKA4;2014;830958;487.0;;;;21.0;319285.0;263636.0;0.0;-32602.0;41.0;26.0;50315;8.93;-32602.0;-0.05751585558407649;2062915.0;
144;11223;TEKA3;2015;883757;339.0;;;;0.0;364374.0;310143.0;0.0;3021.0;46.0;11.0;503;4.485;3021.0;0.005269722210108587;23138.0;
145;11223;TEKA4;2015;883757;339.0;;;;0.0;364374.0;310143.0;0.0;3021.0;26.0;12.0;503;4.485;3021.0;0.005269722210108587;13078.0;
146;11223;TEKA3;2016;949582;310.0;;;;0.0;425116.0;358120.0;1559.0;10721.0;13.0;6.050000190734862;503;1.1420000000000001;10721.0;0.01813577557041167;6539.0;
147;11223;TEKA4;2016;949582;310.0;;;;0.0;425116.0;358120.0;1559.0;10721.0;11.0;7.5;503;1.1420000000000001;10721.0;0.01813577557041167;5533.0;
148;11223;TEKA3;2017;970346;83.0;;;;;479412.0;405876.0;1126.0;-20176.0;6.050000190734862;11.890000343322756;503;247.742.270;-20176.0;-0.035748520075763617;3043.150095939636;
149;11223;TEKA4;2017;970346;83.0;;;;;479412.0;405876.0;1126.0;-20176.0;7.9000000953674325;7.050000190734862;503;247.742.270;-20176.0;-0.035748520075763617;3973.7000479698186;
150;11223;TEKA3;2018;965579;146.0;;;;;424578.0;336088.0;1328.0;-18557.0;;;503;23.994.839;-18557.0;-0.02948621185518277;;
151;11223;TEKA4;2018;965579;146.0;;;;;424578.0;336088.0;1328.0;-18557.0;;;503;23.994.839;-18557.0;-0.02948621185518277;;
152;11231;TKNO3;2010;263527;120766.0;29591.0;;;;4555.0;7681.0;5185.0;21143.0;;;2635;19.579.401;21143.0;0.15652206100088836;;
153;11231;TKNO4;2010;263527;120766.0;29591.0;;;;4555.0;7681.0;5185.0;21143.0;;;2635;19.579.401;21143.0;0.15652206100088836;;
154;11231;TKNO3;2011;272923;138674.0;2262.0;;;;5932.0;18347.0;0.0;16569.0;;;2694;22.303.864;16569.0;0.1429569808976549;;
155;11231;TKNO4;2011;272923;138674.0;2262.0;;;;5932.0;18347.0;0.0;16569.0;;;2694;22.303.864;16569.0;0.1429569808976549;;
156;11231;TKNO3;2012;253124;101771.0;0.0;;;;0.0;6372.0;;16891.0;;;27710000000000004;218;16891.0;0.1165049213345197;;
157;11231;TKNO4;2012;253124;101771.0;0.0;;;;0.0;6372.0;;16891.0;;;27710000000000004;218;16891.0;0.1165049213345197;;
158;11231;TKNO3;2013;244027;47329.0;2661.0;;;;;6562.0;;19275.0;;;28569999999999998;137;19275.0;0.10137480540244877;;
159;11231;TKNO4;2013;244027;47329.0;2661.0;;;;;6562.0;;19275.0;;;28569999999999998;137;19275.0;0.10137480540244877;;
160;11231;TKNO3;2014;242655;59249.0;0.0;;;;110.0;6792.0;305.0;2461.0;;;2948;177;2461.0;0.01393434269083991;;
161;11231;TKNO4;2014;242655;59249.0;0.0;;;;110.0;6792.0;305.0;2461.0;;;2948;177;2461.0;0.01393434269083991;;
162;11231;TKNO3;2015;230733;51654.0;;;;;119.0;8375.0;186.0;-15367.0;;;2948;209.151.727;-15367.0;-0.09002132346049302;;
163;11231;TKNO4;2015;230733;51654.0;;;;;119.0;8375.0;186.0;-15367.0;;;2948;209.151.727;-15367.0;-0.09002132346049302;;
164;11231;TKNO3;2016;219602;34887.0;;;;;1392.0;10299.0;5172.0;-25662.0;;;2948;227.953.561;-25662.0;-0.14713099715622419;;
165;11231;TKNO4;2016;219602;34887.0;;;;;1392.0;10299.0;5172.0;-25662.0;;;2948;227.953.561;-25662.0;-0.14713099715622419;;
166;11231;TKNO3;2017;204819;20753.0;;;;;1842.0;13490.0;3949.0;-19963.0;;;2948;247.742.270;-19963.0;-0.11703287684082168;;
167;11231;TKNO4;2017;204819;20753.0;;;;;1842.0;13490.0;3949.0;-19963.0;;;2948;247.742.270;-19963.0;-0.11703287684082168;;
